id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Comparison
5548	-0.14119448471152002	-0.061422179711833676	-1.3012430435259046	0.2131623953544523	0.42924031849442285	-5.928385991081675	Cell1_inhibitor1 - Cell1_DMSO
5335	0.13569807019063934	-0.11109162874235048	1.3011705573349568	0.21318656005517037	0.42924031849442285	-5.92847503798495	Cell1_inhibitor1 - Cell1_DMSO
1455	-0.40441403718574576	-1.1937470038529419	-1.3009454877000766	0.2132616053679921	0.42924031849442285	-5.928751503631497	Cell1_inhibitor1 - Cell1_DMSO
1657	0.14505349755180263	5.330814650490209e-4	1.3009224593986701	0.2132692849167805	0.42924031849442285	-5.9287797884516245	Cell1_inhibitor1 - Cell1_DMSO
2615	-0.17850048165424504	-0.007301174419427249	-1.297965358801953	0.21425726008115653	0.4310210487759661	-5.932408594825936	Cell1_inhibitor1 - Cell1_DMSO
1936	-0.2129816565252305	0.23070537893115872	-1.2977671696991226	0.2143236056856102	0.4310210487759661	-5.9326515688688035	Cell1_inhibitor1 - Cell1_DMSO
3402	0.46948646576864	-0.22109997869012835	1.2974917754604753	0.21441582356445962	0.4310360011869169	-5.932989145371665	Cell1_inhibitor1 - Cell1_DMSO
1034	-0.42947990530849556	-0.3336807494326643	-1.2968407901883399	0.214633936572537	0.43130392629833125	-5.933786893379935	Cell1_inhibitor1 - Cell1_DMSO
4978	0.19187293716135956	-0.04361464234479752	1.2959129999363967	0.2149450984037931	0.43175854614179543	-5.934923303131702	Cell1_inhibitor1 - Cell1_DMSO
1086	0.18945429497571992	2.6086695340370942e-5	1.294405055194071	0.21545159781913947	0.4326050250049388	-5.936768943626014	Cell1_inhibitor1 - Cell1_DMSO
1794	-0.08506170611093766	-0.05610298614537119	-1.293575532844916	0.21573062827585407	0.43291369715021677	-5.937783506477796	Cell1_inhibitor1 - Cell1_DMSO
1142	-0.1602259478373309	-0.150419126615615	-1.2934418249976611	0.21577563111303097	0.43291369715021677	-5.937946992097979	Cell1_inhibitor1 - Cell1_DMSO
3454	-0.14769157699826196	-0.14096813430894628	-1.2923299790597158	0.2161501408037106	0.4334940101956863	-5.939305935537198	Cell1_inhibitor1 - Cell1_DMSO
518	-0.238258223715117	0.0035373452847875025	-1.2916234599456045	0.2163883902013524	0.433800700230156	-5.940168990192186	Cell1_inhibitor1 - Cell1_DMSO
2489	-0.1707012016511846	0.1004071240910135	-1.2910028788536014	0.21659783206005395	0.4339157219816969	-5.940926757496786	Cell1_inhibitor1 - Cell1_DMSO
1297	-0.23871451256556683	-0.07596592341686678	-1.2909476954233652	0.21661646388464728	0.4339157219816969	-5.940994125830779	Cell1_inhibitor1 - Cell1_DMSO
4850	0.2254624685456535	-0.013545934248960457	1.2905229081153358	0.21675992932630755	0.4340320916482661	-5.941512632743582	Cell1_inhibitor1 - Cell1_DMSO
5909	-0.217997030789972	-0.1851276103486155	-1.289875837208971	0.21697861272413588	0.4341478406192979	-5.942302204659533	Cell1_inhibitor1 - Cell1_DMSO
4450	0.09958698244626818	-0.003287782246868826	1.2898465185474628	0.21698852537640362	0.4341478406192979	-5.942337972568529	Cell1_inhibitor1 - Cell1_DMSO
5881	0.3256687798408305	0.10015838503553888	1.2889485052755938	0.2172923183203824	0.4345846366407648	-5.943433209690117	Cell1_inhibitor1 - Cell1_DMSO
3450	0.18281245501131063	-0.13418973934308553	1.288431466080257	0.21746738298215396	0.43476373381095973	-5.94406352740901	Cell1_inhibitor1 - Cell1_DMSO
2539	-0.20225620908810465	-0.13854099754664675	-1.2871397486771994	0.21790523581745108	0.4354020394934748	-5.945637369992145	Cell1_inhibitor1 - Cell1_DMSO
477	0.30089425217249816	-0.9008778074908427	1.2866868329653798	0.21805892601287316	0.4354020394934748	-5.946188910314829	Cell1_inhibitor1 - Cell1_DMSO
2141	-0.14712588010227814	0.042557776003369026	-1.2866593805604534	0.21806824434151084	0.4354020394934748	-5.9462223356549	Cell1_inhibitor1 - Cell1_DMSO
813	-0.2617186152446648	-0.018785935697311018	-1.286479742020755	0.21812922788943356	0.4354020394934748	-5.946441044912251	Cell1_inhibitor1 - Cell1_DMSO
4920	0.13000109883110933	-0.004443955274439304	1.285448504519817	0.21847957342029237	0.4359302006549319	-5.947696102912216	Cell1_inhibitor1 - Cell1_DMSO
3158	0.18298264536114262	0.14570044316003383	1.2845562244108266	0.21878307058344434	0.43636450798204435	-5.9487813980880935	Cell1_inhibitor1 - Cell1_DMSO
1713	0.43880220333895537	-0.1697358357539257	1.2824771226478329	0.21949154636280616	0.43735686423193165	-5.951307917286524	Cell1_inhibitor1 - Cell1_DMSO
3881	-0.15596612008951005	-0.3221680768110588	-1.2821039466863804	0.21961890226413613	0.43735686423193165	-5.951761054875245	Cell1_inhibitor1 - Cell1_DMSO
3437	-0.1465496384978504	-0.3139057941581079	-1.2820972988693724	0.21962117153355584	0.43735686423193165	-5.951769126189604	Cell1_inhibitor1 - Cell1_DMSO
2127	0.16824927717364768	0.12287556108039786	1.2820869049658234	0.2196247195877501	0.43735686423193165	-5.95178174567339	Cell1_inhibitor1 - Cell1_DMSO
3227	-0.3130752381079484	0.02583390843213647	-1.281125418113714	0.21995312841443265	0.4378393519416506	-5.952948757160369	Cell1_inhibitor1 - Cell1_DMSO
4781	0.17928887519623818	0.39085854311157753	1.2801333669322543	0.22029238455711303	0.43834304621853726	-5.954152135190213	Cell1_inhibitor1 - Cell1_DMSO
2634	-0.2424788398111886	-0.0980181977603153	-1.279256826032133	0.22059248386192187	0.4387684616408493	-5.95521477871537	Cell1_inhibitor1 - Cell1_DMSO
5467	-0.2163944198835761	0.036338935063024005	-1.2783233281932038	0.22091243920593936	0.43911298809060983	-5.956345833922401	Cell1_inhibitor1 - Cell1_DMSO
3792	-0.08228524758733549	-0.07252339885053437	-1.278247518733189	0.22093843893308024	0.43911298809060983	-5.956437658134229	Cell1_inhibitor1 - Cell1_DMSO
4085	-0.1425130425539075	0.13842545239224543	-1.2768915459121357	0.22140389461963245	0.43969051878464316	-5.9580793465956265	Cell1_inhibitor1 - Cell1_DMSO
3010	-0.33924737988692927	0.12058481515497634	-1.2766912152106251	0.22147272652809388	0.43969051878464316	-5.958321770920186	Cell1_inhibitor1 - Cell1_DMSO
2403	-0.11646758936191004	-0.04521062986247553	-1.2766453805518234	0.22148847730280705	0.43969051878464316	-5.9583772321224275	Cell1_inhibitor1 - Cell1_DMSO
1579	0.20760992476116216	-0.38711382626889446	1.2753968220471186	0.22191787705228172	0.44022090687239046	-5.959887411142352	Cell1_inhibitor1 - Cell1_DMSO
5917	-0.18347418988587394	-0.19554004275767983	-1.2753649921470454	0.22192883247717088	0.44022090687239046	-5.959925895200375	Cell1_inhibitor1 - Cell1_DMSO
6129	0.18367589390815442	0.21679702677436058	1.2747476526627526	0.22214139705261704	0.44047069524785687	-5.960672140125537	Cell1_inhibitor1 - Cell1_DMSO
1572	0.23276496966709403	0.05143009016851469	1.2737442943164816	0.22248722044170138	0.4409844166571578	-5.961884392214381	Cell1_inhibitor1 - Cell1_DMSO
5583	-0.10193525922242411	-0.13128235595406285	-1.2734124332150325	0.2226016952491752	0.44103936813983113	-5.962285177205797	Cell1_inhibitor1 - Cell1_DMSO
1381	0.1730367194632047	-0.10595937485913628	1.2692628913223578	0.2240370039382809	0.4437102173830231	-5.967289485210754	Cell1_inhibitor1 - Cell1_DMSO
4997	0.21582217835814357	-0.014570589832737192	1.2685243105437938	0.2242932401547452	0.44399236307984036	-5.968178837045446	Cell1_inhibitor1 - Cell1_DMSO
4588	0.15919440688966152	-0.10713405661976833	1.2683489074358796	0.22435412681984854	0.44399236307984036	-5.968389985405002	Cell1_inhibitor1 - Cell1_DMSO
1295	-0.1119867875283891	0.03402307751197478	-1.2656823078082895	0.22528137521264485	0.44549762922844005	-5.971597129988318	Cell1_inhibitor1 - Cell1_DMSO
4961	-0.2108665425555708	-0.11624264214258674	-1.265657519868019	0.22529000880140035	0.44549762922844005	-5.971626917320774	Cell1_inhibitor1 - Cell1_DMSO
5252	0.2998874682180652	0.013153926572264711	1.2653627816921564	0.22539268549759603	0.44552737677674115	-5.9719810643847335	Cell1_inhibitor1 - Cell1_DMSO
4151	-0.34641368548753526	-0.08877087948120534	-1.2640071536204085	0.2258654150747182	0.44611221624308417	-5.973609088514773	Cell1_inhibitor1 - Cell1_DMSO
4331	0.24027912923188732	0.0312758932220161	1.2635527523931727	0.22602404692390882	0.44611221624308417	-5.974154482853679	Cell1_inhibitor1 - Cell1_DMSO
4705	0.181739041811919	0.018856279921988534	1.2635263662005654	0.2260332610621168	0.44611221624308417	-5.974186148009705	Cell1_inhibitor1 - Cell1_DMSO
6150	0.7422722664047264	-0.33425184470655556	1.263508359063069	0.2260395493788719	0.44611221624308417	-5.97420775744753	Cell1_inhibitor1 - Cell1_DMSO
2297	0.2116999163944352	-0.02084644435147916	1.2630211220127878	0.22620975095817175	0.4462748831475922	-5.974792371801599	Cell1_inhibitor1 - Cell1_DMSO
2540	0.26323768107319456	-0.030131722718833527	1.2627643398472763	0.2262994906880628	0.4462787473460478	-5.9751004007066815	Cell1_inhibitor1 - Cell1_DMSO
6203	-0.14289311298025303	-0.11586407366202442	-1.2610451406838585	0.2269010356553394	0.44712690275801914	-5.977161411229933	Cell1_inhibitor1 - Cell1_DMSO
4886	0.11836470817016995	-0.0758909647635107	1.2608757951945264	0.22696035742075138	0.44712690275801914	-5.977364304135502	Cell1_inhibitor1 - Cell1_DMSO
1226	-0.11030352505788282	-0.08383727753805618	-1.260585380658722	0.22706211812707916	0.44712690275801914	-5.97771219901968	Cell1_inhibitor1 - Cell1_DMSO
5631	-0.12595118422205154	-0.05709394587048225	-1.2604444570604736	0.2271115104324941	0.44712690275801914	-5.977880991771588	Cell1_inhibitor1 - Cell1_DMSO
5111	-0.6470512565387708	-0.9689906206939812	-1.260279566947475	0.22716931349802585	0.44712690275801914	-5.978078471447059	Cell1_inhibitor1 - Cell1_DMSO
268	0.12498155761720103	-0.14925377479031868	1.2574537183544467	0.2281617297451358	0.44890643731589414	-5.981459608306631	Cell1_inhibitor1 - Cell1_DMSO
3187	0.23814754010417324	0.08563473355476622	1.2561121324187534	0.22863407661070737	0.4496617584096078	-5.983062685693872	Cell1_inhibitor1 - Cell1_DMSO
5842	-0.14221390220543328	-0.17698886095324282	-1.2553242080150553	0.22891184792544964	0.45003396552706343	-5.984003545060242	Cell1_inhibitor1 - Cell1_DMSO
3611	0.2689261214640091	0.07938531139786756	1.2545835023641871	0.22917321475900365	0.4503299358126542	-5.984887587745275	Cell1_inhibitor1 - Cell1_DMSO
5942	-0.16051601683060152	0.14769763851231352	-1.2543956149994162	0.22923955033106785	0.4503299358126542	-5.985111767260701	Cell1_inhibitor1 - Cell1_DMSO
3780	-0.11546832331818577	0.02234794020620829	-1.2530178939336594	0.22972642995406106	0.45111207797854247	-5.986754782540073	Cell1_inhibitor1 - Cell1_DMSO
1866	0.11676476446857781	-0.07816488946441365	1.2523934952741531	0.22994735655473683	0.45137156784721316	-5.987498937122418	Cell1_inhibitor1 - Cell1_DMSO
2021	-0.10314111857951562	0.04601615440592729	-1.2513881053728304	0.23030343715644647	0.45189605345556694	-5.988696527419784	Cell1_inhibitor1 - Cell1_DMSO
1320	-0.20896625107212513	-0.02199611693372046	-1.2492672408202534	0.23105600669214738	0.45319781559524586	-5.991220297475279	Cell1_inhibitor1 - Cell1_DMSO
3504	0.221393790771499	0.1447186019890608	1.2465841685953363	0.23201083286850116	0.4548951308536289	-5.994408136159038	Cell1_inhibitor1 - Cell1_DMSO
5158	-0.19397268648469956	-0.11382259295801234	-1.245967187171374	0.2322308351357582	0.45501364334328587	-5.995140408790652	Cell1_inhibitor1 - Cell1_DMSO
6220	0.2926882849584912	0.5359792526683615	1.2459126879053009	0.23225027625409655	0.45501364334328587	-5.995205077916804	Cell1_inhibitor1 - Cell1_DMSO
426	-0.14216428873277154	-0.002078644974627903	-1.2447469556343553	0.23266642472093474	0.4556533525736642	-5.996587795707756	Cell1_inhibitor1 - Cell1_DMSO
1720	-0.2930406446176531	-0.1045571961234134	-1.2422627073291905	0.2335552115392163	0.45721782651727977	-5.999530968054202	Cell1_inhibitor1 - Cell1_DMSO
3832	-0.15727000352842235	-0.12452850478566309	-1.2415192334106262	0.2338217194699596	0.45745378584483465	-6.000410863390011	Cell1_inhibitor1 - Cell1_DMSO
4771	-0.47253223683177653	0.16234060473027145	-1.2414244801976189	0.23385570208708206	0.45745378584483465	-6.000522972475469	Cell1_inhibitor1 - Cell1_DMSO
1397	0.20157672226613657	-0.18142972690066037	1.2409032019206285	0.2340427242337987	0.45764354230947407	-6.001139609257288	Cell1_inhibitor1 - Cell1_DMSO
3750	0.1404661939992908	0.03761289662557665	1.2405225137853455	0.23417937992847293	0.4577347049428514	-6.001589805235896	Cell1_inhibitor1 - Cell1_DMSO
1163	-0.20320017378939137	-0.10006568745834106	-1.2384945444278572	0.23490841261534445	0.45898323202782904	-6.003986169012085	Cell1_inhibitor1 - Cell1_DMSO
280	0.09481905916660519	0.0543639137966119	1.237381606914922	0.23530925483182408	0.4595898008317302	-6.0052999316967455	Cell1_inhibitor1 - Cell1_DMSO
5163	0.14129876379243514	0.12475656361370005	1.2368711437739306	0.23549328500851424	0.4597726040642421	-6.005902186256498	Cell1_inhibitor1 - Cell1_DMSO
4250	0.16165315100815242	-0.1179269094556575	1.2365143895896171	0.2356219673824027	0.4598472484346009	-6.0063229725611285	Cell1_inhibitor1 - Cell1_DMSO
3204	0.3709518529513047	-0.3267905694085845	1.2348725975068122	0.23621487526999577	0.46082748498567094	-6.008258175584412	Cell1_inhibitor1 - Cell1_DMSO
281	0.14817880081329746	-0.04157204244864903	1.233935809624828	0.23655370343698048	0.46131147996686184	-6.009361447533066	Cell1_inhibitor1 - Cell1_DMSO
1779	-0.23982857373989167	-0.13264778734089944	-1.233485706303168	0.23671663684559757	0.46145221691833516	-6.0098913011163555	Cell1_inhibitor1 - Cell1_DMSO
3918	-0.20650242491907697	9.8156207644272e-4	-1.2331709306853786	0.23683063486617809	0.4614974885625333	-6.010261756291316	Cell1_inhibitor1 - Cell1_DMSO
3368	-0.25869310919635724	0.195468224846298	-1.2312340409447355	0.23753303508771528	0.4626888698796722	-6.012539569325201	Cell1_inhibitor1 - Cell1_DMSO
3171	0.2339413905891608	0.0845993155862909	1.2300899903510492	0.23794868013029152	0.46332098421386525	-6.013883627273671	Cell1_inhibitor1 - Cell1_DMSO
3146	-0.1884222800362583	-0.17646974684258587	-1.2293446020011256	0.2382197921322513	0.46354551370499575	-6.014758782075935	Cell1_inhibitor1 - Cell1_DMSO
6288	-0.27624363787672895	-0.1293560426216939	-1.2292534874611405	0.2382529487422351	0.46354551370499575	-6.014865729449487	Cell1_inhibitor1 - Cell1_DMSO
365	-0.26017749536364404	-0.12602015870581795	-1.229021118516961	0.2383375241590989	0.46354551370499575	-6.0151384476733725	Cell1_inhibitor1 - Cell1_DMSO
4067	-0.2668630116622945	-0.12200487712368534	-1.226442332433744	0.2392776972701211	0.4651961043676083	-6.018162213101272	Cell1_inhibitor1 - Cell1_DMSO
400	0.18292307101621874	0.11893967105338642	1.2256289838105197	0.23957482608122022	0.4655957246930136	-6.01911483833025	Cell1_inhibitor1 - Cell1_DMSO
6157	0.14464421251438084	0.02472535893868096	1.2253042103691614	0.23969355105575352	0.46564845761079515	-6.01949508207944	Cell1_inhibitor1 - Cell1_DMSO
5814	-0.23003682449195337	-0.03158547644181079	-1.2241184635683604	0.24012740444015573	0.4663131108379495	-6.020882655610383	Cell1_inhibitor1 - Cell1_DMSO
5505	-0.21489011701788327	-0.31755031598103695	-1.2237235518678258	0.240272034419487	0.46641581633778995	-6.021344543128628	Cell1_inhibitor1 - Cell1_DMSO
781	-0.2535418752296792	0.3083530124577274	-1.223013702498373	0.2405321755830489	0.46674258803977886	-6.022174476189973	Cell1_inhibitor1 - Cell1_DMSO
1130	-0.16955844912561993	-0.1582610260650876	-1.2224457571333163	0.2407404703807175	0.46696854308110175	-6.022838217701857	Cell1_inhibitor1 - Cell1_DMSO
1329	0.22863925572884536	0.044897560149882366	1.2210712713472458	0.2412451455930423	0.4676385016539967	-6.0244435022276495	Cell1_inhibitor1 - Cell1_DMSO
2668	0.17544753983658687	0.01435191591397553	1.22100411444473	0.2412698249092119	0.4676385016539967	-6.0245218982340125	Cell1_inhibitor1 - Cell1_DMSO
1035	-0.14396101450383547	0.07693718272104218	-1.2195546882055648	0.2418029491770865	0.4684932140306051	-6.026213039425582	Cell1_inhibitor1 - Cell1_DMSO
3426	-0.1405224180411455	0.14700158980875788	-1.2184993425136221	0.2421916992597035	0.4689996071407871	-6.027443352145038	Cell1_inhibitor1 - Cell1_DMSO
4406	-0.11324781930762917	-0.16301912034024962	-1.2183444042333456	0.24224881360183062	0.4689996071407871	-6.027623904821612	Cell1_inhibitor1 - Cell1_DMSO
2644	-0.34808874458811856	-0.02050448721551569	-1.217772614791248	0.24245968083001898	0.4691936344145083	-6.028290060665724	Cell1_inhibitor1 - Cell1_DMSO
1763	0.17177817070401663	0.02675762832966417	1.2175647619691197	0.24253636909561438	0.4691936344145083	-6.028532153770179	Cell1_inhibitor1 - Cell1_DMSO
5851	0.20513899629344162	-0.06433527141748524	1.2173221712396534	0.24262589789058658	0.4691936344145083	-6.028814664702661	Cell1_inhibitor1 - Cell1_DMSO
1462	-0.12986619136266292	0.023038323585310314	-1.2161595049438152	0.24305533938115503	0.46978296509000533	-6.03016802017164	Cell1_inhibitor1 - Cell1_DMSO
5709	-0.1574500656764908	-0.14638693544953518	-1.21599687145325	0.24311545656015027	0.46978296509000533	-6.030357243208387	Cell1_inhibitor1 - Cell1_DMSO
1303	0.1394662991073965	-0.010592064508093517	1.215739927510517	0.24321045894560386	0.469787983768788	-6.030656153827712	Cell1_inhibitor1 - Cell1_DMSO
1167	0.19132362641014045	0.29609882924931746	1.2154348985861558	0.2433232776559331	0.4698273997731727	-6.031010936313542	Cell1_inhibitor1 - Cell1_DMSO
6135	-0.12849268491764157	-0.12433577135190552	-1.214974119449472	0.24349377949847126	0.46997812261587996	-6.031546735965089	Cell1_inhibitor1 - Cell1_DMSO
5532	0.200923893501973	-0.16021134041516405	1.2131291478249917	0.24417740193201093	0.47111875196293873	-6.033690431951582	Cell1_inhibitor1 - Cell1_DMSO
2709	-0.24981017287625623	-0.053698649451818445	-1.2127042998266677	0.24433503263792042	0.4712440462561409	-6.034183691838598	Cell1_inhibitor1 - Cell1_DMSO
5893	-0.5565222381669416	0.1318152008604302	-1.2114489582453145	0.24480126102443756	0.4719642059341071	-6.035640353226324	Cell1_inhibitor1 - Cell1_DMSO
2483	0.26966168917567107	-6.477103088941129e-4	1.209578266910883	0.2454973062701984	0.4731267267163338	-6.037808763124376	Cell1_inhibitor1 - Cell1_DMSO
1302	-0.22014586112568865	-0.022049615163573105	-1.2084610223368384	0.24591374011760195	0.4737496986577826	-6.039102510576093	Cell1_inhibitor1 - Cell1_DMSO
3755	-0.13052152416994947	0.055258001626274283	-1.2075963108131216	0.24623642181567887	0.4741251590086813	-6.040103159064617	Cell1_inhibitor1 - Cell1_DMSO
3015	0.2663456611097401	-0.20659459675013636	1.2074390261187093	0.2462951504606466	0.4741251590086813	-6.040285106777032	Cell1_inhibitor1 - Cell1_DMSO
5669	0.34892854599670825	-0.16728583853537612	1.2070579458409834	0.24643748724457643	0.4742196007386172	-6.040725862002425	Cell1_inhibitor1 - Cell1_DMSO
4663	0.22766114545633329	-0.14936669717118298	1.2061520340973104	0.24677610860636978	0.4745975886596421	-6.041773177655762	Cell1_inhibitor1 - Cell1_DMSO
2856	0.19952912378995855	0.041678993640738585	1.206033028579132	0.246820618492544	0.4745975886596421	-6.041910710988029	Cell1_inhibitor1 - Cell1_DMSO
763	0.16827796704515363	0.08900093397971423	1.2050756008275825	0.24717893709238797	0.4751068870237053	-6.043016795596468	Cell1_inhibitor1 - Cell1_DMSO
2067	0.1737077421587122	0.029392506611542284	1.204605201570069	0.24735513193090133	0.4752658695150047	-6.043559969059152	Cell1_inhibitor1 - Cell1_DMSO
2907	-0.20297180362945672	-0.14053462781282475	-1.2042744720219525	0.24747906958463123	0.47532436334275224	-6.0439417610131905	Cell1_inhibitor1 - Cell1_DMSO
6085	-0.4636727881367678	0.015356902203265577	-1.2035029549728458	0.24776837462856494	0.4757003083880756	-6.044832061600834	Cell1_inhibitor1 - Cell1_DMSO
4560	0.10632281740939871	0.09219790449377285	1.2027300338942688	0.24805846817062024	0.4760774828914433	-6.045723514131826	Cell1_inhibitor1 - Cell1_DMSO
3082	0.16377915764220202	0.09814754118443354	1.2022625179447106	0.2482340640719486	0.47623471009124024	-6.046262498519508	Cell1_inhibitor1 - Cell1_DMSO
4691	0.4216629543743036	0.04046873845444635	1.2009988680048198	0.24870916314619881	0.47696619593937184	-6.047718461934046	Cell1_inhibitor1 - Cell1_DMSO
5195	0.5141835529584189	1.876943615641308	1.1999487037036098	0.24910453121459183	0.47739064619871063	-6.048927495293554	Cell1_inhibitor1 - Cell1_DMSO
5119	-0.14535077524844028	-0.005646378057928953	-1.1999121822642413	0.24911828960762772	0.47739064619871063	-6.048969526111207	Cell1_inhibitor1 - Cell1_DMSO
3386	0.23631655390518172	-0.058378966097797184	1.1993028877210485	0.24934791018153976	0.4775564138254319	-6.049670580088879	Cell1_inhibitor1 - Cell1_DMSO
2130	-0.15570101133536293	-0.174772624277999	-1.199067490564699	0.24943666639118767	0.4775564138254319	-6.049941349781036	Cell1_inhibitor1 - Cell1_DMSO
2577	-0.155649010970711	0.19137463223554332	-1.1989351067023344	0.24948659227386843	0.4775564138254319	-6.05009360749249	Cell1_inhibitor1 - Cell1_DMSO
5118	-0.1618420669159265	-0.1446971439006989	-1.198420450181686	0.24968075777657164	0.47774820193304113	-6.050685394819197	Cell1_inhibitor1 - Cell1_DMSO
4987	-0.14563099566305204	-0.1006808861644293	-1.1977871895014236	0.24991982926004525	0.4780257381332092	-6.051413275477775	Cell1_inhibitor1 - Cell1_DMSO
5310	0.21957567505053593	-0.09465008548751107	1.1971440306778853	0.2501628182236779	0.4782964989047567	-6.052152210313515	Cell1_inhibitor1 - Cell1_DMSO
5060	0.14500702037789348	0.3447255793121383	1.1969145931687089	0.2502495450603172	0.4782964989047567	-6.052415735744485	Cell1_inhibitor1 - Cell1_DMSO
2914	-0.09263525778505212	0.051018058980287426	-1.1964547324522998	0.2504234411237215	0.4784489946159339	-6.05294379400917	Cell1_inhibitor1 - Cell1_DMSO
4924	0.15322877831278647	-0.13691314861469628	1.1959562636459022	0.2506120420218064	0.4786294596689947	-6.0535159979355955	Cell1_inhibitor1 - Cell1_DMSO
3726	0.12289310208855575	-0.09968222389981089	1.1956270142154835	0.25073667702836067	0.47868767030123377	-6.053893843717577	Cell1_inhibitor1 - Cell1_DMSO
3471	0.07653023001489069	-0.042291735167155134	1.194685388009991	0.25109338654999347	0.47903707934661655	-6.054973980220888	Cell1_inhibitor1 - Cell1_DMSO
5564	0.28117283456863684	0.04113105645017079	1.1946464477338061	0.25110814643169416	0.47903707934661655	-6.055018633451167	Cell1_inhibitor1 - Cell1_DMSO
1273	0.15825024034835827	-0.040426588870650884	1.1940822846245294	0.2513220612350424	0.47926532607612743	-6.055665431257345	Cell1_inhibitor1 - Cell1_DMSO
6097	-0.13961437236230212	0.19385016550010864	-1.192460141373469	0.2519379144745937	0.4802596014956259	-6.057523777032755	Cell1_inhibitor1 - Cell1_DMSO
792	-0.17057476330155863	-0.1075295155780436	-1.1917142908423728	0.2522214693031197	0.48049743959257823	-6.058377535473947	Cell1_inhibitor1 - Cell1_DMSO
2428	0.1343360374979958	-0.30315011946549536	1.191634799250244	0.25225170461695345	0.48049743959257823	-6.058468501843691	Cell1_inhibitor1 - Cell1_DMSO
4712	-0.16454877487598496	-0.12017718582797086	-1.1894388228178752	0.25308806660316263	0.4819100114645988	-6.06097950001711	Cell1_inhibitor1 - Cell1_DMSO
5940	-0.2061175540031765	-0.05616621016336312	-1.1881393099010393	0.2535840041036479	0.48267355928975886	-6.062463639609309	Cell1_inhibitor1 - Cell1_DMSO
4290	-0.12561600796670133	0.08659064409486265	-1.187775909583355	0.2537228233859628	0.4827208260229427	-6.062878430796289	Cell1_inhibitor1 - Cell1_DMSO
1439	-0.15907292688660313	-0.024897371001035395	-1.1875772536345404	0.2537987348464449	0.4827208260229427	-6.063105135879889	Cell1_inhibitor1 - Cell1_DMSO
1609	-0.10299990220921579	-0.060360655993480866	-1.1851165116282207	0.25474049436383045	0.4843308426872528	-6.065910733435965	Cell1_inhibitor1 - Cell1_DMSO
3735	0.19107023450737698	-0.021579613448820152	1.1845781751799682	0.2549468804252514	0.48454203367550575	-6.066523875155645	Cell1_inhibitor1 - Cell1_DMSO
2170	0.13967561459450983	-0.04411629317507209	1.182480991664606	0.25575211767706946	0.48589079457033674	-6.0689102870998894	Cell1_inhibitor1 - Cell1_DMSO
4867	-0.17203301708498428	-0.2017118110099714	-1.1819610013782096	0.25595207541640885	0.4860890367639233	-6.069501451558363	Cell1_inhibitor1 - Cell1_DMSO
269	0.15272606143752954	-0.009945441856128076	1.1786074723425235	0.2572445272881867	0.48836115636039623	-6.073308847084118	Cell1_inhibitor1 - Cell1_DMSO
2271	-0.19215099563547203	0.09751691076829871	-1.177059615223057	0.2578427565030687	0.48925220096931116	-6.0750631801234976	Cell1_inhibitor1 - Cell1_DMSO
430	0.14177321616367017	-0.054929126949154354	1.1766858382085876	0.2579873766604908	0.48925220096931116	-6.075486531702026	Cell1_inhibitor1 - Cell1_DMSO
2865	-0.4495957827737278	0.32628751722718913	-1.1766465365245984	0.25800258670313203	0.48925220096931116	-6.0755310395722235	Cell1_inhibitor1 - Cell1_DMSO
4156	0.18208724551182637	-0.09482217062187617	1.1762454110671838	0.25815786449214445	0.48936412493589204	-6.075985230812479	Cell1_inhibitor1 - Cell1_DMSO
5356	0.3140531452827181	-0.031152989742889936	1.1759642930966319	0.2582667293812382	0.489388017955354	-6.076303462282798	Cell1_inhibitor1 - Cell1_DMSO
5317	-0.16217062689512385	-0.15339970519522833	-1.1755032128625744	0.258445361992909	0.4895440463382822	-6.076825278797774	Cell1_inhibitor1 - Cell1_DMSO
1962	-0.1222702377017324	-0.03384841485407028	-1.1741492010938475	0.25897048247898574	0.49035602715946497	-6.0783566719346815	Cell1_inhibitor1 - Cell1_DMSO
2396	0.0996019069515809	-0.006894784577508201	1.173874953700581	0.25907694199310183	0.49037497136743474	-6.078666669293247	Cell1_inhibitor1 - Cell1_DMSO
5292	0.10574658163959624	-0.008096953010702556	1.1725943027895398	0.2595745183410152	0.4911339230538598	-6.080113469097145	Cell1_inhibitor1 - Cell1_DMSO
1639	-0.1411146123954321	0.065244918881225	-1.171736569989547	0.25990818500877244	0.4915822963484372	-6.081081752111439	Cell1_inhibitor1 - Cell1_DMSO
2176	-0.22217700340848384	-0.1476648979413883	-1.1708629548915546	0.2602483669505539	0.49199160946055864	-6.082067362001412	Cell1_inhibitor1 - Cell1_DMSO
5367	0.2151589508225526	0.09506621689052469	1.170683876972919	0.26031814111898166	0.49199160946055864	-6.082269322055955	Cell1_inhibitor1 - Cell1_DMSO
311	0.09378138898628133	-0.028015924429285417	1.1700123733401788	0.2605799065146591	0.492132513955348	-6.083026401145514	Cell1_inhibitor1 - Cell1_DMSO
4777	0.1331030509506596	0.09300895911409708	1.1699959895679364	0.26058629574504266	0.492132513955348	-6.083044868350042	Cell1_inhibitor1 - Cell1_DMSO
382	-0.682201388496185	-0.6858575505178026	-1.1692105894600868	0.26089272104205086	0.492528256137314	-6.083929892324897	Cell1_inhibitor1 - Cell1_DMSO
