id	Phos_number	logFC	AveExpr	t	P.Value	adj.P.Val	B	Comparison
6434	1	-1.064676444981042	0.18840627600711335	-1.7464905510672633	0.1042538720293977	0.3927669570871002	-5.233175879647662	Cell1_inhibitor1 - Cell1_DMSO
5824	1	-0.5430196506133039	-0.08052672135661926	-1.7461785398749303	0.10430973051933222	0.3927669570871002	-5.233642294794228	Cell1_inhibitor1 - Cell1_DMSO
1821	2	0.34820833917715904	-0.0912938856842108	1.7454990681049904	0.10443146635781224	0.3927669570871002	-5.2346578376393005	Cell1_inhibitor1 - Cell1_DMSO
1822	2	0.34820833917715904	-0.0912938856842108	1.7454990681049904	0.10443146635781224	0.3927669570871002	-5.2346578376393005	Cell1_inhibitor1 - Cell1_DMSO
6283	2	-0.22959558434656335	-0.4826176842228306	-1.7436139866725466	0.1047698624899681	0.39347797068025814	-5.237474022037815	Cell1_inhibitor1 - Cell1_DMSO
1458	2	-0.8284260623235273	-0.35534930564510464	-1.7432627870306092	0.10483301469068983	0.39347797068025814	-5.237998484054821	Cell1_inhibitor1 - Cell1_DMSO
1459	2	-0.8284260623235273	-0.35534930564510464	-1.7432627870306092	0.10483301469068983	0.39347797068025814	-5.237998484054821	Cell1_inhibitor1 - Cell1_DMSO
7009	2	0.5295075036876211	-0.22143721346703535	1.737237737135392	0.1059217002077935	0.3969341437017139	-5.246985833152393	Cell1_inhibitor1 - Cell1_DMSO
5969	1	-0.9691865338106388	-0.3906492441629868	-1.7371439590562663	0.10593872417977417	0.3969341437017139	-5.247125567023328	Cell1_inhibitor1 - Cell1_DMSO
5208	1	-0.7412601160054301	-0.2746241431386653	-1.7369816361786052	0.10596819713944945	0.3969341437017139	-5.247367424963198	Cell1_inhibitor1 - Cell1_DMSO
7538	1	0.3413385492791686	-0.1940135106209089	1.7356611807668743	0.10620822226384598	0.39746414428788973	-5.249334359888488	Cell1_inhibitor1 - Cell1_DMSO
545	1	-0.7307715364229043	-0.08210293793127042	-1.735416284652274	0.10625279104725764	0.39746414428788973	-5.249699052801196	Cell1_inhibitor1 - Cell1_DMSO
6267	1	-1.4310140575597856	-0.40902886804500393	-1.733156932382825	0.10666475398790431	0.39869706898992263	-5.253062122117419	Cell1_inhibitor1 - Cell1_DMSO
3021	1	-0.9644012050017813	-0.10854689538224743	-1.7328220800891883	0.10672593007885058	0.39869706898992263	-5.253560322883352	Cell1_inhibitor1 - Cell1_DMSO
2060	1	-0.5233461635029937	0.23128013421335153	-1.730748073392343	0.10710553491232938	0.39984626776746623	-5.256644750182063	Cell1_inhibitor1 - Cell1_DMSO
444	1	1.1916822871142583	-0.36099299603664203	1.727280526754232	0.10774286895318773	0.40195543118533095	-5.261796516391891	Cell1_inhibitor1 - Cell1_DMSO
402	1	0.38824808859543847	0.2814515482322458	1.7264174122003604	0.10790202980484978	0.4022790440039869	-5.263077858011538	Cell1_inhibitor1 - Cell1_DMSO
3261	1	0.6831631951612539	0.0775518018697504	1.7259818603696784	0.10798242577079877	0.40230876938751653	-5.263724308094643	Cell1_inhibitor1 - Cell1_DMSO
5038	1	0.3218653801823826	0.06728632236433614	1.7252144044509417	0.10812421491111017	0.402567033398939	-5.264863126933739	Cell1_inhibitor1 - Cell1_DMSO
9084	3	1.73036653760696	1.926430741273547	1.7232766274953908	0.10848295637616126	0.4036321652173984	-5.267737171337022	Cell1_inhibitor1 - Cell1_DMSO
1749	1	0.7259763252059385	0.255539576719154	1.7221247765296088	0.10869669737424834	0.40404534590499025	-5.269444605756351	Cell1_inhibitor1 - Cell1_DMSO
6181	1	-0.45198398136627715	-0.07131960707552201	-1.7216979749430443	0.10877599046177042	0.40404534590499025	-5.270077090386035	Cell1_inhibitor1 - Cell1_DMSO
1553	1	1.6347639490165045	-0.4159292915395036	1.7215031012028519	0.10881221196649242	0.40404534590499025	-5.270365844705787	Cell1_inhibitor1 - Cell1_DMSO
7388	1	-0.7870536256906122	-0.22637346753721188	-1.719827859268431	0.10912403193514264	0.4047833635486795	-5.272847296477059	Cell1_inhibitor1 - Cell1_DMSO
3706	1	-0.21023184584025828	0.13741142672373327	-1.719297842187254	0.10922285058579147	0.4047833635486795	-5.273632070843351	Cell1_inhibitor1 - Cell1_DMSO
4021	1	0.9581807578693013	-0.0031765241538099292	1.7191833795571045	0.10924420186650867	0.4047833635486795	-5.273801531137366	Cell1_inhibitor1 - Cell1_DMSO
3961	1	-0.615245258231803	0.023580476221683355	-1.7188712782639932	0.10930243840198367	0.4047833635486795	-5.274263556938152	Cell1_inhibitor1 - Cell1_DMSO
3159	1	0.23358654482129815	-0.038931090803549694	1.7179875322502676	0.10946748978807676	0.4051245208346212	-5.275571545536747	Cell1_inhibitor1 - Cell1_DMSO
7403	1	0.9983629932713538	-0.1483751928106387	1.717256713245057	0.10960414628396224	0.4053602081274369	-5.27665287760619	Cell1_inhibitor1 - Cell1_DMSO
6863	1	-0.36772042235740066	-0.0016726981004850927	-1.7146630827432616	0.11009034853120822	0.40676667891530627	-5.2804881388647145	Cell1_inhibitor1 - Cell1_DMSO
1692	1	-0.8198499289545703	0.2551658169512709	-1.713753307058884	0.11026134576114273	0.40676667891530627	-5.281832587345956	Cell1_inhibitor1 - Cell1_DMSO
1004	2	-0.40159458489177	0.3584414744913329	-1.7136682798593126	0.11027733905426665	0.40676667891530627	-5.281958216070554	Cell1_inhibitor1 - Cell1_DMSO
7406	2	-0.40159458489177	0.3584414744913329	-1.7136682798593126	0.11027733905426665	0.40676667891530627	-5.281958216070554	Cell1_inhibitor1 - Cell1_DMSO
6246	1	-0.522311005127704	0.08307893643295719	-1.712910208613343	0.1104200199103899	0.40702270112953937	-5.283078103330367	Cell1_inhibitor1 - Cell1_DMSO
2187	1	-0.6121559668949019	-0.2881299748469169	-1.7119677671510651	0.1105976292967607	0.40740704956465895	-5.284469925805411	Cell1_inhibitor1 - Cell1_DMSO
7085	2	-1.1509219908007957	-0.31452704137900345	-1.7099260669295835	0.11098326620673266	0.40855668905129217	-5.287483518219815	Cell1_inhibitor1 - Cell1_DMSO
5515	1	0.321009363148808	-0.1936381233314997	1.7085809316833172	0.11123798348370165	0.40922317765030636	-5.289467735066566	Cell1_inhibitor1 - Cell1_DMSO
5137	1	0.21775804877493662	0.0362930081291561	1.7060235484146378	0.11172367648631229	0.4107379370492818	-5.293237445007126	Cell1_inhibitor1 - Cell1_DMSO
6055	1	-0.34504398595932495	-0.2323061319085502	-1.7031649411484668	0.11226878922707957	0.4124689974579544	-5.297446976548235	Cell1_inhibitor1 - Cell1_DMSO
8484	2	-1.0007688735942009	-1.2637736794892804	-1.7017405859640724	0.1125412757678663	0.4125939646635977	-5.299542798395679	Cell1_inhibitor1 - Cell1_DMSO
7387	1	0.5654840183332165	-0.04699679614110444	1.7014848685423634	0.11259025748016539	0.4125939646635977	-5.299918948783211	Cell1_inhibitor1 - Cell1_DMSO
4236	2	-0.31859161110782785	0.211278516138525	-1.7012538929270664	0.1126345161329774	0.4125939646635977	-5.300258674351008	Cell1_inhibitor1 - Cell1_DMSO
4237	2	-0.31859161110782785	0.211278516138525	-1.7012538929270664	0.1126345161329774	0.4125939646635977	-5.300258674351008	Cell1_inhibitor1 - Cell1_DMSO
280	2	0.22953313291837762	0.03416322253963081	1.700337236324602	0.11281031344643482	0.4125939646635977	-5.3016066328893245	Cell1_inhibitor1 - Cell1_DMSO
281	2	0.22953313291837762	0.03416322253963081	1.700337236324602	0.11281031344643482	0.4125939646635977	-5.3016066328893245	Cell1_inhibitor1 - Cell1_DMSO
3471	1	-0.920741805612851	0.12243394430892145	-1.70027257129263	0.11282272409072995	0.4125939646635977	-5.301701706600859	Cell1_inhibitor1 - Cell1_DMSO
6264	1	-0.7893345137359071	-0.00937236278756812	-1.6990369012548963	0.1130601075181352	0.41319006398897434	-5.303518011778264	Cell1_inhibitor1 - Cell1_DMSO
3269	1	0.3733699063565857	0.19395638464568143	1.6979083965693647	0.11327728762667978	0.4137115928771901	-5.305176067891099	Cell1_inhibitor1 - Cell1_DMSO
5197	1	-0.27414773976096674	0.23508899806963665	-1.6969221720142766	0.11346738664863756	0.4141335958168079	-5.306624509844981	Cell1_inhibitor1 - Cell1_DMSO
2332	1	-1.4187725984731439	-0.6473925733284291	-1.6961214980792811	0.11362192645981514	0.41442534568895145	-5.307800047871096	Cell1_inhibitor1 - Cell1_DMSO
976	1	-0.645058159572411	-0.27232297687846013	-1.6949576210110364	0.11384689922450468	0.41455704591891523	-5.30950821077769	Cell1_inhibitor1 - Cell1_DMSO
4892	2	-0.8397302716865996	-0.16918534256758289	-1.6947067897090835	0.11389543521613395	0.41455704591891523	-5.309876246046662	Cell1_inhibitor1 - Cell1_DMSO
4893	2	-0.8397302716865996	-0.16918534256758289	-1.6947067897090835	0.11389543521613395	0.41455704591891523	-5.309876246046662	Cell1_inhibitor1 - Cell1_DMSO
4833	1	-0.9802245288556695	-0.583667747989651	-1.6943636660129713	0.11396185932222112	0.41455704591891523	-5.31037964270533	Cell1_inhibitor1 - Cell1_DMSO
3942	1	0.9786228729963663	-0.20567328405911123	1.6940058032155427	0.11403117302684113	0.41455704591891523	-5.310904594461592	Cell1_inhibitor1 - Cell1_DMSO
2356	1	0.6442033855534555	-0.23936376565797632	1.6935928099435216	0.11411121093585642	0.4145767016014928	-5.311510330419011	Cell1_inhibitor1 - Cell1_DMSO
6641	1	-0.33926296119155963	-0.16992400518693784	-1.6924823821969945	0.11432665644493753	0.4150879585304758	-5.313138528180943	Cell1_inhibitor1 - Cell1_DMSO
3697	2	0.4634102869648826	0.034485008009433805	1.6914374179234237	0.11452972737701125	0.4152823992031968	-5.314670121063167	Cell1_inhibitor1 - Cell1_DMSO
3698	2	0.4634102869648826	0.034485008009433805	1.6914374179234237	0.11452972737701125	0.4152823992031968	-5.314670121063167	Cell1_inhibitor1 - Cell1_DMSO
1905	1	-0.19921750125783672	-0.03320291687630612	-1.6886779631316444	0.11506750560020763	0.4163255461751509	-5.318711744157197	Cell1_inhibitor1 - Cell1_DMSO
4500	2	-2.539284978245432	-0.6741664554820873	-1.688512239594055	0.11509987328601569	0.4163255461751509	-5.318954337263314	Cell1_inhibitor1 - Cell1_DMSO
4501	2	-2.539284978245432	-0.6741664554820873	-1.688512239594055	0.11509987328601569	0.4163255461751509	-5.318954337263314	Cell1_inhibitor1 - Cell1_DMSO
6757	2	-0.7060042975828383	-0.27399337786397077	-1.6884235496413575	0.11511719872637835	0.4163255461751509	-5.319084159156372	Cell1_inhibitor1 - Cell1_DMSO
1541	1	1.1400208511632373	-1.0889128613402397	1.687973739457834	0.1152051037217954	0.41637238202639787	-5.319742512243183	Cell1_inhibitor1 - Cell1_DMSO
7634	1	-0.6263667209430394	0.28483509700008114	-1.6861751543488563	0.11555718535222989	0.41737331900626595	-5.32237385268566	Cell1_inhibitor1 - Cell1_DMSO
1173	1	1.0984440178873873	-0.9183332177505861	1.6852321392981713	0.11574216255674535	0.41776979402385994	-5.323752777455693	Cell1_inhibitor1 - Cell1_DMSO
8527	1	-0.31786139926252566	0.2159423712580135	-1.6842689551440921	0.11593136448694906	0.4181809933279234	-5.325160688601618	Cell1_inhibitor1 - Cell1_DMSO
8918	1	-0.7093139442467341	0.3174756247124576	-1.6836877266367567	0.116045668786698	0.4182305390638129	-5.326010037807523	Cell1_inhibitor1 - Cell1_DMSO
2543	1	0.38287053758100037	-0.19566266110254618	1.6833034297621128	0.11612129888625346	0.4182305390638129	-5.326571508462769	Cell1_inhibitor1 - Cell1_DMSO
7591	1	0.44605059520623275	0.04572080104871793	1.6827376419216364	0.11623272540205835	0.4182305390638129	-5.327397995171558	Cell1_inhibitor1 - Cell1_DMSO
6269	2	-0.3190047185275633	-0.10411444909967187	-1.6826689701338915	0.11624625604221911	0.4182305390638129	-5.3274982969293525	Cell1_inhibitor1 - Cell1_DMSO
2841	1	0.5511644876607258	0.29765593853011707	1.6802409148792048	0.11672555384632177	0.41968314020473624	-5.331043030616599	Cell1_inhibitor1 - Cell1_DMSO
3978	1	-0.7237466778205269	-0.24427295522535186	-1.6794910959474976	0.11687391812505166	0.4199447704946067	-5.3321370373084225	Cell1_inhibitor1 - Cell1_DMSO
4373	1	0.3577008044782788	0.10002200418506983	1.6749714800577322	0.11777170933262206	0.42289712045424405	-5.338724684507014	Cell1_inhibitor1 - Cell1_DMSO
8396	1	0.7694173254860204	0.002603959253958917	1.6734031325157825	0.11808466142028652	0.4237469600708602	-5.3410080076346285	Cell1_inhibitor1 - Cell1_DMSO
1243	1	0.22599063547895326	-0.312299154657384	1.6728579064366738	0.11819362787112433	0.42386417225571055	-5.341801470066045	Cell1_inhibitor1 - Cell1_DMSO
2114	1	-1.0050648615504514	-0.39668169623873734	-1.670243886052863	0.11871727931364687	0.4251732389022747	-5.345603330838036	Cell1_inhibitor1 - Cell1_DMSO
4906	1	-0.6171514352724043	-0.23425807688260025	-1.6702255192779247	0.11872096580250584	0.4251732389022747	-5.345630030214037	Cell1_inhibitor1 - Cell1_DMSO
1302	1	0.4214167846905994	-0.5565990645706359	1.6698902608785198	0.11878827484722419	0.4251732389022747	-5.346117354909066	Cell1_inhibitor1 - Cell1_DMSO
6807	1	-0.4205640125830343	-0.0999027820147724	-1.6677250912082362	0.11922377649986284	0.4260616676456697	-5.349263090568796	Cell1_inhibitor1 - Cell1_DMSO
1026	1	0.43407387036468237	0.07615063909374248	1.6676809019215035	0.1192326792624525	0.4260616676456697	-5.3493272651263695	Cell1_inhibitor1 - Cell1_DMSO
6771	3	-1.1750570697907967	-0.6818799441225895	-1.6667518702798803	0.11941998497287268	0.4260616676456697	-5.350676212725716	Cell1_inhibitor1 - Cell1_DMSO
6772	3	-1.1750570697907967	-0.6818799441225895	-1.6667518702798803	0.11941998497287268	0.4260616676456697	-5.350676212725716	Cell1_inhibitor1 - Cell1_DMSO
6773	3	-1.1750570697907967	-0.6818799441225895	-1.6667518702798803	0.11941998497287268	0.4260616676456697	-5.350676212725716	Cell1_inhibitor1 - Cell1_DMSO
6580	1	0.46227594497042945	0.27378070235382346	1.6626366987368126	0.12025276179447154	0.42867799510651483	-5.356645606831132	Cell1_inhibitor1 - Cell1_DMSO
6603	1	0.6532338233262169	0.28344490127167427	1.6623663465011116	0.12030764975176536	0.42867799510651483	-5.357037442813223	Cell1_inhibitor1 - Cell1_DMSO
4216	1	-0.7726493222281593	-0.3315536485331428	-1.6615010471333336	0.1204834735420579	0.42902929200393053	-5.3582912919111045	Cell1_inhibitor1 - Cell1_DMSO
850	3	-0.3727178657552022	0.0636789879931171	-1.6595329848045033	0.12088420949806977	0.4300747895637083	-5.361141517788741	Cell1_inhibitor1 - Cell1_DMSO
3529	1	0.9272639135610548	0.016294166788132152	1.659299047998402	0.12093192102583482	0.4300747895637083	-5.361480169622083	Cell1_inhibitor1 - Cell1_DMSO
2850	1	0.32971580365810765	-0.5199744305911964	1.6585540542504364	0.1210839725977099	0.4303400305695959	-5.362558433171117	Cell1_inhibitor1 - Cell1_DMSO
3432	1	-1.082203661216591	-0.1836116190037089	-1.6579040716527433	0.12121676910460466	0.43053654243994816	-5.363498927701308	Cell1_inhibitor1 - Cell1_DMSO
982	1	0.5191318026810021	0.13196380124312151	1.655184919996744	0.12177369417627469	0.4322382563253712	-5.367430833946225	Cell1_inhibitor1 - Cell1_DMSO
8930	2	-0.5447786718134275	-0.27035332951849095	-1.653520565710048	0.12211568209032311	0.4327407852721567	-5.369835441304651	Cell1_inhibitor1 - Cell1_DMSO
6801	2	-1.0005361586110297	0.2738094216552576	-1.6534830665479905	0.12212339699139763	0.4327407852721567	-5.369889600916445	Cell1_inhibitor1 - Cell1_DMSO
7847	2	-0.9793071694347595	-0.3433870131830561	-1.6533587607171398	0.12214897413262676	0.4327407852721567	-5.3700691287297575	Cell1_inhibitor1 - Cell1_DMSO
4342	1	-1.0408738428024522	-0.014955660438987451	-1.6519820423713831	0.12243256040402412	0.43309199736326087	-5.372056860666535	Cell1_inhibitor1 - Cell1_DMSO
6401	2	-0.3531271783957809	0.06153709615706893	-1.6517298750910094	0.12248456587351135	0.43309199736326087	-5.372420828462591	Cell1_inhibitor1 - Cell1_DMSO
6402	2	-0.3531271783957809	0.06153709615706893	-1.6517298750910094	0.12248456587351135	0.43309199736326087	-5.372420828462591	Cell1_inhibitor1 - Cell1_DMSO
3388	2	-0.43384166800108576	-0.04376125815946609	-1.6513644287468885	0.12255996757066535	0.43309199736326087	-5.372948234742679	Cell1_inhibitor1 - Cell1_DMSO
7611	1	0.5342670854336532	0.14652382350420798	1.6508078937344568	0.12267487400547034	0.4332224571521855	-5.37375127198281	Cell1_inhibitor1 - Cell1_DMSO
8590	1	-0.1501901520705979	0.05597816675714102	-1.6498831519855366	0.12286601117135594	0.4333531229689326	-5.375085215622752	Cell1_inhibitor1 - Cell1_DMSO
3021	2	-0.9793071694347595	-0.44908669348764424	-1.649748705626705	0.12289382185669809	0.4333531229689326	-5.375279114715565	Cell1_inhibitor1 - Cell1_DMSO
3089	1	0.24135212763945052	0.04866368848189204	1.6494969723490838	0.12294590851467825	0.4333531229689326	-5.3756421379566355	Cell1_inhibitor1 - Cell1_DMSO
2763	2	0.6730748326966731	0.4689108817077595	1.6486763622920273	0.12311583646054743	0.4335252591238324	-5.376825286151323	Cell1_inhibitor1 - Cell1_DMSO
5669	1	-1.3651291101214125	-0.4578139749975134	-1.648507496994241	0.1231508296845018	0.4335252591238324	-5.377068707272042	Cell1_inhibitor1 - Cell1_DMSO
3650	1	0.786149382883872	0.10660291783671433	1.6480122877357073	0.12325349980671399	0.4336119008399596	-5.377782463459969	Cell1_inhibitor1 - Cell1_DMSO
6323	1	-0.9537613860849881	-0.6157343123751333	-1.6440931392575229	0.12406868162043519	0.43606142804827824	-5.383426310090341	Cell1_inhibitor1 - Cell1_DMSO
5508	2	0.5403090843865042	-0.016984680307173594	1.6439105626035795	0.12410677187116613	0.43606142804827824	-5.38368902040683	Cell1_inhibitor1 - Cell1_DMSO
6357	2	-0.2943087162977489	0.16905535976909292	-1.6429796882928784	0.12430113508337631	0.43617228242933864	-5.385028164509296	Cell1_inhibitor1 - Cell1_DMSO
6358	2	-0.2943087162977489	0.16905535976909292	-1.6429796882928784	0.12430113508337631	0.43617228242933864	-5.385028164509296	Cell1_inhibitor1 - Cell1_DMSO
2524	2	-0.43984221343603236	-0.2874465629703021	-1.642382508671371	0.12442596372325707	0.43617228242933864	-5.385886999907338	Cell1_inhibitor1 - Cell1_DMSO
1162	1	0.2530483647074739	-0.33527532242034336	1.642256117016121	0.12445239741683199	0.43617228242933864	-5.386068744349885	Cell1_inhibitor1 - Cell1_DMSO
1508	1	0.6442519921904951	-0.11173234935871197	1.6416838214123803	0.12457214923613999	0.4363167017697085	-5.386891560942369	Cell1_inhibitor1 - Cell1_DMSO
3912	1	0.5397458482910293	0.1336918048758905	1.639609979549537	0.12500693859984394	0.43754552015698994	-5.389871657869817	Cell1_inhibitor1 - Cell1_DMSO
5234	1	1.1608925353948258	0.2427662782534187	1.6392596379912978	0.12508051953362737	0.43754552015698994	-5.390374854104772	Cell1_inhibitor1 - Cell1_DMSO
2480	1	0.40025507200332056	0.13228258884951552	1.6386367090292528	0.12521144417669652	0.43772786180084905	-5.391269395072678	Cell1_inhibitor1 - Cell1_DMSO
861	1	-0.8212149634661363	-0.04166631178562937	-1.6378487759339715	0.1253772196895829	0.4378675071943795	-5.392400568473431	Cell1_inhibitor1 - Cell1_DMSO
1492	1	-0.3131801276103253	0.06508410795392273	-1.6376976487441366	0.1254090376140878	0.4378675071943795	-5.392617489315661	Cell1_inhibitor1 - Cell1_DMSO
1263	1	-0.7266139664288869	-0.054249628304496866	-1.637313067129785	0.12549003814448453	0.437875101691339	-5.393169440751697	Cell1_inhibitor1 - Cell1_DMSO
949	1	0.474842818349982	-0.11789921975312673	1.6355048115300141	0.12587150370919653	0.4389304476488304	-5.395763514855022	Cell1_inhibitor1 - Cell1_DMSO
2702	2	-1.0513802877593332	-0.16379013637387618	-1.6336093617214953	0.12627244687636785	0.44005234780315144	-5.398480665856937	Cell1_inhibitor1 - Cell1_DMSO
2469	1	-0.29820490536712807	-0.3247338434103566	-1.6325296819098045	0.12650132730758484	0.4405735882091748	-5.400027479772732	Cell1_inhibitor1 - Cell1_DMSO
1614	1	-1.1826237159769897	-0.29474620900037635	-1.6319553413906993	0.1266232283034319	0.4407218253293009	-5.400850041875176	Cell1_inhibitor1 - Cell1_DMSO
2034	1	0.15766298339613954	0.02627716389935659	1.629439719161075	0.12715836174052586	0.4417886952126371	-5.404450647223548	Cell1_inhibitor1 - Cell1_DMSO
2701	2	-1.0513802877593332	-0.16706692692173547	-1.629259411294707	0.12719679299490208	0.4417886952126371	-5.404708581835307	Cell1_inhibitor1 - Cell1_DMSO
5594	1	0.28612013643793965	0.24160391173464335	1.6290789204844534	0.12723527335747803	0.4417886952126371	-5.404966759424351	Cell1_inhibitor1 - Cell1_DMSO
5411	1	0.6703728757838978	-0.4402094164534725	1.6290198513315974	0.1272478690081403	0.4417886952126371	-5.405051249027163	Cell1_inhibitor1 - Cell1_DMSO
1349	2	-1.0569303021012901	-0.24128748139251024	-1.6281446495141336	0.1274346203344947	0.4419079304705368	-5.406302859292781	Cell1_inhibitor1 - Cell1_DMSO
6309	2	-0.4087495079998704	-0.08301191710190478	-1.6281132961477356	0.1274413149619802	0.4419079304705368	-5.406347688994636	Cell1_inhibitor1 - Cell1_DMSO
4240	1	-1.0881403624562727	-0.236170162442161	-1.6265355457083945	0.1277785941189851	0.44253694101265395	-5.4086028586755415	Cell1_inhibitor1 - Cell1_DMSO
1535	1	1.6444201341380509	-0.4740002360235365	1.626519427171576	0.1277820438135548	0.44253694101265395	-5.408625890428972	Cell1_inhibitor1 - Cell1_DMSO
2745	2	0.5106564465383525	0.13759914885125074	1.6247581235285173	0.1281594865660004	0.4435675687689297	-5.411141712027155	Cell1_inhibitor1 - Cell1_DMSO
2291	1	-1.3397747596649658	-0.2784250774917385	-1.6222034418304878	0.12870866938053757	0.4451325586288196	-5.414787601471094	Cell1_inhibitor1 - Cell1_DMSO
3708	2	-0.4868530167798881	-0.11762704511290867	-1.6219098165749415	0.12877192110108246	0.4451325586288196	-5.415206404272991	Cell1_inhibitor1 - Cell1_DMSO
2262	1	-1.4395930892122486	-0.22431464511586943	-1.615641588245494	0.13012865240547972	0.44954270156246257	-5.42413497526076	Cell1_inhibitor1 - Cell1_DMSO
2240	2	-1.227997504997274	-0.30470258565204517	-1.61082327937559	0.13117996680627841	0.45261162460178667	-5.430982742122072	Cell1_inhibitor1 - Cell1_DMSO
2241	2	-1.227997504997274	-0.30470258565204517	-1.61082327937559	0.13117996680627841	0.45261162460178667	-5.430982742122072	Cell1_inhibitor1 - Cell1_DMSO
296	1	-0.4320947367860529	-0.27618602670229425	-1.6092008449898847	0.13153562110213388	0.4535570299331804	-5.433285496805745	Cell1_inhibitor1 - Cell1_DMSO
5466	1	-0.6568964973282196	0.1721699806217771	-1.6064996006989016	0.1321296147012634	0.4550467378098423	-5.4371160183130645	Cell1_inhibitor1 - Cell1_DMSO
2110	1	0.3017044094583469	-0.08486838786072173	1.6064911210123576	0.13213148300401	0.4550467378098423	-5.43712803628506	Cell1_inhibitor1 - Cell1_DMSO
4054	1	0.40077929967409676	0.5485883105544338	1.60367440675112	0.1327533477048062	0.4569051093557612	-5.441117740483535	Cell1_inhibitor1 - Cell1_DMSO
8145	1	0.38621578553455566	0.22995087431174838	1.602233442801522	0.133072457024896	0.45771981348191787	-5.443156980425535	Cell1_inhibitor1 - Cell1_DMSO
6965	1	1.0409553578804212	-1.4117056198257827	1.60055792943238	0.13344434278943304	0.458220666439462	-5.445526620412645	Cell1_inhibitor1 - Cell1_DMSO
7968	1	0.4937048607824399	0.15884239191131921	1.600508555260932	0.13345531517126244	0.458220666439462	-5.445596424155737	Cell1_inhibitor1 - Cell1_DMSO
4877	1	-0.9860661701784843	-0.12840900578538475	-1.6004625776167145	0.13346553344717363	0.458220666439462	-5.445661424701047	Cell1_inhibitor1 - Cell1_DMSO
1296	1	-1.2180323766130194	-0.6883286203619974	-1.5993589213984487	0.13371101803045143	0.45877992906680526	-5.447221337407867	Cell1_inhibitor1 - Cell1_DMSO
7381	1	-0.6574636766975854	-0.06784738459417107	-1.5976800759941252	0.13408518963639102	0.45977977063589637	-5.449592851286383	Cell1_inhibitor1 - Cell1_DMSO
6261	1	-1.1806741869526551	-0.5863515200502273	-1.5967688889617986	0.13428864851993877	0.4601933636818383	-5.450879286834408	Cell1_inhibitor1 - Cell1_DMSO
1198	1	1.0274906181170391	-0.24072570804164675	1.5962535908110078	0.1344038274668997	0.46030410701518354	-5.451606580493437	Cell1_inhibitor1 - Cell1_DMSO
2338	1	-0.47911906199032567	0.02332058761932703	-1.594233981596369	0.13485607180362758	0.4611532270632846	-5.454455554774453	Cell1_inhibitor1 - Cell1_DMSO
809	2	0.7900808873485183	-0.6681851770680951	1.5940345147160004	0.13490080899691043	0.4611532270632846	-5.454736803377463	Cell1_inhibitor1 - Cell1_DMSO
810	2	0.7900808873485183	-0.6681851770680951	1.5940345147160004	0.13490080899691043	0.4611532270632846	-5.454736803377463	Cell1_inhibitor1 - Cell1_DMSO
2468	1	-0.29779927445924453	-0.16348955175159594	-1.5931884418190352	0.13509071198055447	0.46151839179088566	-5.455929506260309	Cell1_inhibitor1 - Cell1_DMSO
2919	1	0.3642714765632573	-0.12209491802649275	1.590679507795603	0.13565520575393256	0.46316205775236347	-5.459463845075786	Cell1_inhibitor1 - Cell1_DMSO
4653	1	0.2763187735800814	0.18543656789365282	1.5894391194068542	0.1359350364002635	0.4638323877171153	-5.461209806064726	Cell1_inhibitor1 - Cell1_DMSO
2522	2	-0.4228766989666217	-0.25259427365749926	-1.5869802693222377	0.13649122365880426	0.4654442893951244	-5.464668169192439	Cell1_inhibitor1 - Cell1_DMSO
8066	1	-0.14762006476439374	-0.0391169295762784	-1.5861247726528775	0.13668519514677788	0.4657801560594176	-5.465870580912475	Cell1_inhibitor1 - Cell1_DMSO
803	1	-1.3703934132724112	-0.9084245678929368	-1.5854389638547473	0.13684086399148127	0.4657801560594176	-5.46683418027501	Cell1_inhibitor1 - Cell1_DMSO
1233	1	-0.4688976281908023	0.10372778062392839	-1.5854372078739145	0.13684126277029154	0.4657801560594176	-5.466836647166774	Cell1_inhibitor1 - Cell1_DMSO
3784	1	-0.3450030996187282	-0.2216472749959948	-1.5843739885649555	0.13708290123709013	0.46628328434356253	-5.4683299756221615	Cell1_inhibitor1 - Cell1_DMSO
5972	2	0.5211231477207047	0.1782818541083284	1.584048471126609	0.13715695528665728	0.46628328434356253	-5.4687870418006925	Cell1_inhibitor1 - Cell1_DMSO
6687	1	1.208329515692411	-0.11284886960899948	1.582120441595653	0.13759628243696273	0.4672361388059352	-5.471492937832687	Cell1_inhibitor1 - Cell1_DMSO
343	1	1.0795053641311831	-0.49328309510899004	1.5820802272688554	0.13760545870144195	0.4672361388059352	-5.471549353132437	Cell1_inhibitor1 - Cell1_DMSO
165	1	0.8021223243196863	0.1154746840543251	1.578225399112573	0.13848751968372577	0.46981351598742066	-5.476952683886387	Cell1_inhibitor1 - Cell1_DMSO
3041	1	-0.6927386874676755	-0.7471115265074517	-1.5779953481708904	0.13854031350575724	0.46981351598742066	-5.477274866986996	Cell1_inhibitor1 - Cell1_DMSO
4295	1	-0.41730577558190496	-0.31538889178879387	-1.5776558954851245	0.13861824531113995	0.46981351598742066	-5.477750207945571	Cell1_inhibitor1 - Cell1_DMSO
5888	1	0.36231775539721045	0.29875179045583755	1.5772871885810735	0.13870293607956466	0.4698139084890132	-5.478266436041946	Cell1_inhibitor1 - Cell1_DMSO
