Protein_IDs	GeneID	Cell1_DMSO_1	Cell1_DMSO_2	Cell1_DMSO_3	Cell1_inhibitor1_1	Cell1_inhibitor1_2	Cell1_inhibitor1_3	Cell1_inhibitor2_1	Cell1_inhibitor2_2	Cell1_inhibitor2_3	Cell2_DMSO_1	Cell2_DMSO_2	Cell2_DMSO_3	Cell2_inhibitor1_1	Cell2_inhibitor1_2	Cell2_inhibitor1_3	Cell2_inhibitor2_1	Cell2_inhibitor2_2	Cell2_inhibitor2_3
G3V1V1	85437	0	0	0	0	0	0	0	0	0	0.5021507554998781	0.5215125715486018	0.742997367553027	-0.07500604842392988	-0.24951404057702575	-0.17355692679777945	0.07700630368318073	0.10831587132645026	0.3685806450185396
G3V2F4	55775	-0.21023711655771038	-0.05983874172455117	-0.003540719399625303	0.2705615489474482	0.13754990880645224	0.4668172041333456	0.298679042427354	0.21386103926627875	0.5464160424005655	0.17214143947491856	-0.056021890934921714	-0.3506362746973153	-0.07009009639659425	0.07068084148227527	-0.28224601840240027	-0.23005875202232318	-0.2960523409879201	-0.1688478384516081
G3XAN4	23471	0.2648562434773112	-0.08447952742374198	0.06316378862828564	-0.025639029038874384	0.05307445741102157	-0.5656737666792822	-0.3443857552859573	-0.09932651447165064	-0.4437928750579623	0.06972357713317656	0.16078827520597727	0.1306067586191162	0.7834370195254436	0.4407131472270436	0.5751981862028224	0.19913556064603455	0.27293538346575374	0.25809136747512795
H0Y9Z5	246175	0.1488839950067984	0.1025759738157852	0.5930083612611394	0.08375658069553893	-0.032995718711973154	0.4827970586638344	0.021607022394290354	-0.16012101455357985	0.5964243419543713	0	0	0	0	0	0	0	0	0
H0YNU5	641	-0.39828112132491	-0.08280134666839345	-0.274518493722125	0.6825014591575567	-0.044533853047934	0.1467305892294668	0.3308484964357472	0.19288740517803227	0.6259309161825044	-0.6129843664678081	-0.5665591027140948	-0.4391032137774076	-0.122855884882064	0.09761588489558548	-0.13222919568132596	-0.5251828428293095	-0.3802395049742131	-0.5461519019902603
H3BPJ7	6925	-0.009183041663881397	-0.05850611960766372	0.2868157839945784	-0.10485792092081425	0.2026338031632271	-0.10713443986797344	0.07155671913266026	0.06815829218872871	-0.3125230873814715	-0.2576777746031542	-0.4591595374464248	-0.24930519126927564	-0.5289909274195637	-0.3824982352153832	-0.5667601341393542	-0.08577549639440463	-0.3792541019182245	-0.2197160180907396
I3NI02	9570	-0.49642756721869574	-0.5535427774332327	-0.9022801675438235	0.07873732968770852	0.336527438096045	-0.5400857094512581	0.24686151088320152	0.3118262172857431	-0.25537172881819004	-0.5631576808963441	-0.48869197715065127	-0.522453155910739	0.5682834710460369	0.35368425134192094	0.5208005706355969	0.09293399462720942	0.00478564945284532	0.024992396945599182
J3KMZ7	57508	0	0	0	0	0	0	0	0	0	-0.3130982986116617	-0.15587923120518	-0.4259324172216772	0.049512866971060276	-0.08721787515008117	-0.12713820780077256	-0.062391120381008136	-0.0671374713054469	-0.46892333283403786
K7EK35	6776	-0.10940266868034243	-0.09612459279692587	0.3301135640024473	-0.037975587658255705	-0.3088826636517119	0.5535085465244833	0.10712963214802507	-0.23309478928718086	0.54285852219434	-0.616872707814478	-0.4152344843997291	-0.6628727431826356	-0.4881641642025265	-0.5525962295364018	-0.3842024315047432	0.00575684349090011	-0.17986555132737436	-0.19482026342626568
L7RT18	1398	-0.023936118758637548	-0.24151282057222545	0.018374295644585814	0.1131564602626085	-0.05679227323451386	-0.09325614226594325	0.04959737214197979	1.416881830262895e-4	-0.050211743841011014	-0.3707574150208952	-0.20826697577605557	-0.4074864423694642	-0.17651007761712734	-0.3321450863596489	-0.32331551881769727	-0.09059289622203437	0.01775226963669141	-0.18432763786371353
O00116	8540	-2.077544160024935	-1.7172356046092148	-1.885993932627846	-1.2581757964670395	-1.6607993195085378	-1.3473546311821174	-1.2979505311632824	-1.3817967381306229	-1.331745932814293	0.40676498888898216	0.4022299961182192	0.4868030601037141	1.0664986725652348	1.0306663166018666	0.982753689160063	0.574809339831134	0.6707118496710187	0.6220584095736754
O00148	10212	-0.16787408759703126	-0.12513490565153162	0.0828150329534818	0.03371971438960841	-0.11881449204070549	0.3330790016686045	0.15108806077489412	-0.047165713589622627	0.28335667752023497	-0.15329050485889617	-0.09377489338108447	-0.16864625825343538	0.06336465376792688	0.3188847020072565	0.1913628962565781	-0.10909284507511074	-0.1688246917371039	-0.48407030056436895
O00151	9124	-2.7134492753020396	-2.6334440553926974	-2.8838229886779683	-3.198522194491016	-3.04043883417393	-2.7229269178280298	-3.3795526103161055	-3.3337401241513955	-2.9676304078799163	1.4401977304378288	1.3632172206275364	1.2670853698379645	-0.1575332598159669	0.27520597998647744	-0.08335038826567143	0.9181304577399736	0.868317590422933	0.7715813000835396
O00154	11332	-0.9606304305067042	-0.7859011002273419	-0.6856792881135814	-0.5372569414802442	-0.696231936191797	-0.520220841618471	-0.7119275588793581	-0.7933543798362255	-0.3851303073370609	0.3593680915122359	0.4446860336991776	0.39316316893703984	0.33705078412819134	0.8203931719736488	0.2024875873188705	0.42994423101824353	0.4173671702718984	0.25163151514793825
O00159	4641	0.6821790064378419	0.49646972156774893	0.5437001276071296	0.05873019353886377	-0.20362670536555783	0.41618295535501204	0.029911833763771156	-0.26562701227805796	0.3810490047080073	-0.6253221984498811	-0.6247487315032316	-0.6672084437199395	-0.30117761145692157	-0.5665168232115185	-0.2911534240257687	-0.542896649759939	-0.49963846304337167	-0.5102336947639827
O00161	8773	0.650129591468886	0.5172881756756809	-0.16836716810968078	-0.26596101753716894	-0.28449748945426734	-0.6601431589326907	-0.4096231878732386	-0.34896937517190985	-0.8174411042661482	0.20709817289983157	0.04293997958280826	0.045549337608800755	0.24081052552370252	-0.3437314340713016	0.16715584100524694	-0.014567339026516635	-0.07112894689546323	0.03547154502303229
O00165	10456	0.09273112118986404	-0.18010522187697475	-0.2796018553123947	-0.1572101685031697	-0.2788315308352445	-0.6683873166510566	-0.42276966934257665	-0.4312569321503563	-0.8128318510135593	-0.05555879305115319	0.013849154720759316	-0.2818354010125397	0.8441461010614049	0.4875793492869498	0.6481626017332864	0.07811285616029906	0.0483580853393768	0.15197692819424446
O00178	9567	-0.030117703916900496	-0.05153884455548052	0.11379339974851455	-0.04586214765523522	-0.1611528148017527	0.307770719249973	-0.02689559921918594	-0.23883937272388955	0.2670813297579002	-0.109280528518239	-0.09813443528797094	-0.06076372167683175	-0.348224194596515	-0.07522945702281447	-0.33021844806401646	-0.13103683219810947	-0.09970641527368329	-0.11030750026475289
O00186	6814	-3.1915246361791105e-4	0.1790612796305524	0.10971275154748916	-0.16142006506214202	-0.3040879994361063	0.13491920535506452	-0.0375429212699121	-0.11175097698517256	0.22158169852501786	0.09473864127955345	0.10430622974258696	0.10413049931511154	0.021419607799352036	-0.09662361831778554	0.0035355200398896613	0.05555886165989676	0.13137584901799926	0.1317389068448982
O00193	10944	0.41619478269199206	0.8159611011636052	-0.12935146794788288	-0.5382907789762434	-0.015010888964003044	-0.7308885280074797	-0.8164823739681655	-0.09719914084223369	-1.3306936727555474	0.6603973748249441	0.7418761337427995	0.7234423968509738	-0.7344437600412022	-0.813928025597189	-0.23869567931886948	0.16834488129639524	0.05810400430327434	0.37705411967123936
O00203	8546	0.05701633071731038	-0.12558275568863664	0.16503358075049768	0.20807048735132128	0.057251057989802234	0.29680173949923727	0.29474440125139445	0.1926504860273095	0.39799298954473983	-0.49811741999176284	-0.4114220697036508	-0.45219307871577286	-0.2586780035288747	-0.23911703241016724	-0.34050152903272135	-0.39590832253504615	-0.4242872119669414	-0.40681229225217663
O00231	5717	0.03320672409040881	-0.03947680975598189	0.23435596154374316	0.11393676542215303	0.2102250067494431	0.18838128120638942	0.07184668564586794	0.11214703700707851	0.14787693018323367	-0.1269267890098451	-0.13517399865341773	-0.06790975267126598	0.15712779995228132	0.10584995266883723	0.058395544945845757	-0.1041158733138019	-0.05511979630303898	0.07392377863108379
O00232	5718	-0.1373387305226501	-0.23907054901050984	0.2096119607050344	-0.0022910428127680404	-0.034934833505602114	0.31496495993013696	0.22808025544108013	0.05498196296043467	0.3735952320225344	-0.2971161991992286	-0.30137494383453856	-0.31978240025492966	0.0627152315683368	0.11671709969416355	-0.05149959138239879	-0.1825856958506087	-0.22146098079058518	-0.32150849923358393
O00244	475	-1.8109221863987166	-1.2186101119039385	-1.556139672655691	-1.9843632119199945	-1.4902099039209347	-2.1346247057313157	-2.092954367853798	-1.314703578439941	-2.3246626446761525	0.6201645105532965	0.4347699449037492	0.7188589087566406	0.2388749707011577	0.08309722923016238	0.8402761824299141	0.9061989926447396	0.7732556015858663	1.0744732284425034
O00264	10857	0.03049032871417623	0.25306815627289225	0.16187301704936452	0.31462007010404136	0.1285515534813868	0.02391552344075265	0.0777179189390349	-0.09674489849278167	0.1662914166174474	-0.23362350086621397	-0.8626219927551375	-0.2592660210513493	0.23929803561199137	0.004049420328041009	-0.04592237823676726	2.358616968649585e-4	-0.1720304130302246	-0.3448877021455523
O00267	6829	-0.08887652024996484	-0.04280415312850394	-0.10044017276963935	0.24741924493801903	0.12714254737995034	0.16336890546985927	0.19504627298387867	0.11624053219025932	0.23742400323519774	-0.347120812877483	-0.30843579808356125	-0.32957397669464683	-0.07484668176433473	0.1554709042306719	-0.15025263564150038	-0.31471964095189975	-0.3368670929072799	-0.3868689722626044
O00268	6874	-0.26024641526871406	-0.21376334341815095	-0.3371428893176205	-0.4184355910899811	-0.4769140368994762	-0.10718561523987447	-0.3352231008271982	-0.2260634423486767	-0.4208590564289487	0	0	0	0	0	0	0	0	0
O00273	1676	-0.2471070768660404	0.038638123147421766	-0.4696931464661436	-0.5608190013648233	-0.3023146505634564	-0.5589082675517467	-0.5277797191211153	-0.3178074411658667	-0.548154896848132	0.593199831889093	0.544709440488905	0.497731669341249	-0.20694235399236405	-0.2627938041971376	0.1415757377620679	0.535603940998989	0.5410953602106474	0.5374829404503281
O00287	5994	0.7486706189459262	0.6951333137789995	0.27672838642530984	-0.2026657070365907	-0.009805004073459855	-0.2081002306585802	-0.1602153532931876	-0.44884799931450736	-0.482453337226854	0.050631496331705605	0.01885476792831753	0.0391999686568667	-0.43775163018974794	-0.41581587596265734	-0.5979612175754419	-0.1312144766140868	0.18993908498398682	-0.13397147263387055
O00299	1192	-0.12781572042461775	0.01301505888295651	0.7108458894198559	0.04150119929633789	-0.010347890625666878	0.7832749938767485	0.25619231897031547	0.0014055813860469613	0.8261397302138036	-0.8863678555963208	-0.9199812148643787	-0.8201927654953174	-0.8332578679781903	-0.5779735360105711	-0.6530719281599211	-0.8987519065399319	-0.886403231251311	-0.9079396711895775
O00303	8665	-0.23818305045936938	-0.26625847729481933	-0.0737282016828491	0.18594593562732342	0.17952944498397727	0.07916158624755454	0.186025103518892	0.18426626526188805	0.18660316221701834	-0.28818819045856436	-0.25523689454387366	-0.2716701492223983	0.06143120553812764	0.19294496421922958	-0.2615794951684407	-0.19428999941187186	-0.2598569528196535	-0.27999419510771517
O00330	8050	0.028632534103795848	-0.007928852917700624	0.34995705941603283	0.06588252011230722	0.05728893453024497	0.022258873825492742	-0.13471121230220184	0.135179373382444	-0.08087367723059558	-0.03346841438280812	0.03914250724546875	0.05699972488793037	0.5016397948469198	0.42012248434570054	0.3839282432238207	0.09614602927651816	0.1645201703232253	0.06806313780310091
O00400	9197	0.049700604660355197	0.1384303172813368	0.042933988010188884	0.08200393930321326	0.2119925797406914	-0.08090326515974056	0.06363374003342237	-0.008372154715127422	-0.14780440291301034	0	0	0	0	0	0	0	0	0
O00410	3843	-0.2431741266524412	-0.09124583347552218	-0.442820058033627	-0.39808295482395195	-0.35003286974160375	-0.43170793550487474	-0.48436036153437634	-0.28502947225992337	-0.3939326840837367	0.38448377537024037	0.33825822154893004	0.33571190320497735	-0.07313495130198433	0.019700443274100365	-0.0659939351296579	0.3334227961254719	0.2695599420765653	0.24397185069764404
O00411	5442	0	0	0	0	0	0	0	0	0	0.21985446389577312	0.14041115603732734	0.07050686181952415	0.002781374214929855	0.40389931346005525	0.08697664603324995	0.10880341431900575	0.21502795245789486	0.004993521854480321
O00418	29904	0.42553932075891865	-0.2929476585312827	0.48420152503154945	-0.08840665057769925	0.28269485616823076	0.5475063436246757	0.5395868219699498	0.3374997665112165	0.3709053053773843	0	0	0	0	0	0	0	0	0
O00422	10284	0.33939940305775806	0.3413708978210117	0.09982307489363329	0.19504503573350718	-0.011718536806473168	-0.155711325865731	-0.16077411895859406	-0.11111566050377242	-0.21730656555584105	-0.20293923829944838	-0.14664647063986536	-0.18425588077533916	0.13352765832889446	0.033390310236292464	0.04931890078530188	-0.31270440392447085	-0.35025943451597286	-0.24333397126280332
O00425	10643	-1.1482593032354238	-1.2185545940361244	-0.8335868711485279	-1.0969636148960866	-1.2623688430295488	-0.7972821913487174	-0.5245524258585395	-0.7314264000580106	-0.6127456194798384	0.6222636683448624	0.6110245640969119	0.5433393631667762	0.3750734946646901	0.3218966067607205	0.3012690957346251	0.5325987631151641	0.509805410988335	0.5179320516096375
O00429	10059	-0.08434076250225786	-0.024463175886019428	0.09689583520883893	-0.01857988100720931	0.03039411143480919	0.14967087793510458	0.015724660136628543	0.03637643693968862	0.2152974092290556	-0.106926571358402	-0.07702882955123869	-0.07681186416980523	-0.19782580252301685	-0.09996903538980817	-0.26978770556486964	0.009820579802575224	0.052202875013577454	2.740586745382245e-4
O00442	8634	-0.20513381490027527	-0.16441797565910576	0.3240911253638128	0.23376145984628494	0.07415655022601797	0.49668450858711566	0.37776845752110155	0.148255051366446	0.423968603361363	-0.640466880737451	-0.5284167564252549	-0.7378474130299715	-0.048990555315008066	0.18560809901315878	0.11033317719668645	-0.44729722749297807	-0.5046801224434923	-0.28177013273866436
O00443	5286	0.15465204677197875	0.16847947191903856	0.1028797430225179	0.3938081347322928	-0.06810549596587734	0.330837366936386	0.1962524553481959	0.02753654383431048	0.4678936634300861	-0.5359535633931589	-0.6201544119670999	-0.41935180756627943	-0.966851918411761	-0.3234072976890481	-0.5415851866660617	-0.08527185926809011	-0.10435469110536388	-0.5369097455503855
O00459	5296	0.070962557819227	0.13525156851970088	0.316576492622513	-0.37317665483543294	-0.5374600306223467	0.07059492570473225	-0.6233844419982351	-0.2670149308387586	0.10952257953884192	0	0	0	0	0	0	0	0	0
O00461	27333	0.0755877428923668	0.09260001155889697	0.22752610915432392	0.20915621878025092	0.252330810564505	0.0637541382537421	0.19177879553214972	0.30075860424223144	0.176224171907009	-1.321491732221256	-1.2729681228316174	-1.1728433717372369	-0.5013323420886948	-0.8031935895760505	-0.7863059064758673	-1.2891755216100407	-1.104037058254118	-1.2267101049879265
O00471	10640	0.3310391886026487	-0.19861131956482225	0.18079776360431943	0.08450516503064165	0.0685574312055266	0.2371136037737962	0.2557656463692677	0.03847879130694487	0.289643079383449	0	0	0	0	0	0	0	0	0
O00479	10473	0.5232758769839307	0.18833777388535822	0.11750342079302989	-0.2521863324206741	-1.055469561667092	-0.7828027859695155	-0.5941509658388195	-0.11607451178459094	-0.9027379972262288	0	0	0	0	0	0	0	0	0
O00483	4697	0.1448090859163642	-0.012643798624829117	-0.5187629619983749	-0.11888799529236493	-0.0801984797062687	-0.826565932393283	-0.26298367146958235	-0.17708475119391132	-1.1503113472007662	-0.01140473192051239	0.0689776709169756	-0.2792875502558232	1.0020386809396662	0.5407550065739954	0.890541241629343	0.2561248114399213	0.4359486171460816	-0.0863875054192853
O00487	10213	-0.035368518443430474	-0.1553230793145488	0.618332920111742	0.25337086226638306	0.28110206259978554	0.16180209498374865	0.3079634800065332	0.3073060625801194	0.051931435925023806	-0.5010825494373687	-0.4045042661129088	-0.437600200256405	0.2988761650883198	0.20426566884479058	0.024222147485524204	-0.2970493977980908	-0.22403363081447836	-0.25271095400648136
O00505	3839	0.036052710526789156	-0.01865907654857324	-0.025788578215911073	0.16980661128789976	0.09613982169232571	0.0070027897409232764	0.12175122648335979	0.23082448536228206	-0.06683948202708123	-0.23436384886309902	-0.28540127209636523	-0.2579076876451083	-0.019347387650352488	0.07437910840915407	-0.11093661413975653	-0.03842682252838259	-0.04854627570695058	-0.13402634780829104
O00522	889	0.2591850165999645	0.15927490018872703	-0.17067071077894447	0.32179018452589503	0.5785034954115638	0.5635426340007967	0.45889465169994104	0.04811310936364244	0.5773766127273952	0	0	0	0	0	0	0	0	0
O00541	23481	0.4316880508886527	0.2840658955772142	0.011429476039671371	0.4663413390288689	0.52024921919541	0.04476450494198403	0.29847461915659856	0.4417785990591714	0.10689768980304848	-0.4331261906825663	-0.5012865980610499	-0.41827927024264966	-0.1641362831219908	-0.35600463146245076	-0.09912437916242922	-0.6516453907589508	-0.675430841031126	-0.6178549290845332
O00566	10199	0.43654148217990496	0.9481578071555141	1.5137425552783323	0.3497586719602346	0.7230061558866367	1.4944962918470495	0.9074196574047466	0.7418889517991207	1.243171694395052	0.7167700960533434	0.738848346624394	0.8502596600165724	0.06529124164243427	-0.4950092671150941	0.26476059666113017	0.5353659347782624	0.703580584048936	1.0303822309741975
O00567	10528	0.03675483268885671	0.01382130941636106	-0.2613442409833855	0.04798937231101874	-0.08214406354374049	-0.13047443822445715	-0.015530996836266908	-0.047189008009015154	-0.11214589663002172	-0.04692102101716422	-0.02588792160736375	-0.01938823932719913	0.38727362307589175	0.2787137058545248	0.42736083963779947	-0.023466686679256554	0.020903131376329043	-0.06577731024674449
O00592	5420	0	0	0	0	0	0	0	0	0	1.1458830458518907	1.0428484141260377	0.9383230513526222	1.1763127882709519	0.9933066967204525	0.7292804166506954	0.45759259406428043	0.554209816593076	0.5113007705263257
O00629	3840	-0.5548500632393214	-0.4616630171015146	-0.8915179353654263	-0.3518009156669315	-0.14823780021481525	-0.7041475967308166	-0.2589752407354684	-0.11554913097266883	-0.5591982260768447	-0.47969389208310353	-0.5887403174097514	-0.6294558214424129	0.02666764593942972	0.06378389923489891	0.10297153799050207	-0.20913628585389787	-0.33071347951101515	-0.23690581354684426
O00743	5537	-0.07005627861041219	-0.08312971883482234	0.3633799435545182	0.14072111567656975	-0.05302881191253661	0.3607602639901586	0.06403004793801692	-0.20694406531709753	0.39834086571801564	-0.2724573403020951	-0.25318319568388503	-0.20033459633302897	-0.13931610579785314	-0.01961350511152915	-0.28437645815984425	-0.23207656001434174	-0.28117418169296116	-0.42624890578213126
O00754	4125	-0.03742560515193816	-0.02128932089909341	0.48153163858718706	-0.038007149077149194	0.2674686825819492	-0.19651426235596858	-0.5859847372841092	0.07195588213110149	-0.14155912817782124	-0.13351994890520835	-0.31422967583874595	-0.2568303458492629	0.3603223147372816	0.20376333718144224	0.29224917864734934	-0.20533577792923552	-9.097149179524422e-4	-0.07771800585667066
O00762	11065	-0.9727837065637459	-0.9301031595640836	-0.7703104672118091	1.345735352616213	1.237453436128341	1.0706777452807295	1.1141731683223615	1.0380846550995226	1.0342909104062699	-1.880833280286426	-2.4913687731232415	-1.9654115450607215	-2.029662614028453	-1.3200818335928375	-2.1216456332050164	-2.2705547853950776	-2.445105657009517	-1.8781974766058802
O00764	8566	-0.6705227442159831	-0.4355171021903246	-0.20128300695354717	-0.7060915022108105	-0.5913454241705054	0.02107724012610035	-0.40381429927028556	-0.38585729673319413	-0.12498729196084923	0.725161950942768	0.7388404872186918	0.5881595299592952	-0.18092261197383408	0.07717712381347752	0.2157232101778952	0.6247041417868111	0.5107317548431958	0.7962595836328816
O00767	6319	-0.32997750753480304	-0.06194050713935262	-0.30533429373604193	-0.20545379463481517	-0.7056935788529888	-0.5606863025820843	-0.45405805050466697	-0.45863107400160175	0.06417977793544694	0.00565151214171955	-0.132046745093664	-0.07251396005542077	1.1123455081543199	1.0688054069145778	0.629027907856937	0.2396195421310594	0.04387701974506086	0.27818137454882574
O14492	10603	0.3499141345504455	0.3721793922250747	0.3321970054535637	0.44082886896289253	0.3352434434370224	0.08163580737615916	0.2292870875562567	-0.34191260130016765	0.09112010641191404	-0.6107577604035068	-0.6393232154770274	-0.5484137208747732	-0.4436970085448273	-0.27866178120703466	-0.7100916916670883	-0.5987040864069435	-0.6447675266123625	-0.8288469093341124
O14497	8289	-0.7436565051057222	-0.6462728357947647	-0.6697058105951701	-0.6427989355901005	-0.7845993913908273	-0.5960617514483708	-0.879465330973483	-1.1188016571166468	-0.6592099022017024	0.6367401495410956	0.6453476088479739	0.619266417276215	0.18852978599299064	0.2705374265030116	0.17187826561135822	0.5020302907044218	0.4626778446349107	0.5651923942571244
O14513	344148	0.24985296330727635	0.010144777851412101	0.5104032073660232	0.1418985589229571	-0.3158127122062133	0.7294993538381256	0.288811539407023	-0.01448534421194303	0.8066818941815654	0	0	0	0	0	0	0	0	0
O14524	23306	0.34824016268936475	0.1554098358369842	-0.006794785533715597	0.45874818084929814	0.09283328449423678	0.08370905038693977	0.06558982236355071	-0.1048802166362055	0.0038829979037515727	-0.7542750337473105	-0.3815070559972611	-0.929254795044443	0.3859262617425685	0.596278073134247	-0.08561888913127547	-0.237256292768528	-0.05696709784259468	-0.4212992017247892
O14526	23149	-0.11266462605271421	-0.07906957889117727	0.12441190806890212	-0.3618924225470117	-0.24024108167733793	-0.1973335696641172	0.09749342021507523	-0.30797327976254785	-0.05707122928571984	0	0	0	0	0	0	0	0	0
O14545	10906	0	0	0	0	0	0	0	0	0	0.45423792937566354	0.1935762433674597	0.02517420218301325	-0.03561949636008421	-0.6026291798925545	0.18918375111930175	0.11825137281499565	0.09927476162601678	0.3041326073258297
O14548	9167	0.5354968854841538	0.4894303776304625	0.1759678518717127	0.7799592881180111	0.8571418850897601	-0.02723866016472698	0.4673277299093126	0.6265018987264721	-0.3802341371187907	-0.8350635731028735	-0.6802601557017347	-0.6378181994593852	0.3054495103806225	0.011149856889176135	0.29498600341665693	-0.5744377379370782	-0.3823974083237829	-0.3782252922870768
O14561	4706	0.5741416956177439	0.07986499459844687	0.3811363650239663	-0.14978492804017485	1.1978668036841	0.30622054375438346	0.865341498884094	1.0098960889291089	0.6224643893811184	0	0	0	0	0	0	0	0	0
O14562	56061	-0.030672336575012338	0.08160280319350477	0.17877943596439927	-0.07799726978782928	0.17807568706032484	0.0012639560391711768	-0.11596242768110265	0.08119814547734272	0.028221061185661256	0.030327816125099716	0.045886106192348564	-0.004161581674658521	-0.28454492214687477	-0.252921389767895	-0.06727335490533193	0.15826897814838148	0.09880634148091971	0.22948625770371933
O14578	11113	-0.31858021566780437	-0.21747170559543605	-0.22515979059903124	0.22577370281780418	0.1457237760356378	0.3817347320455049	0.6526089631520815	0.3900475768242533	0.6360352517924106	-0.7716836331320156	-0.3888255726464962	-0.552374013561991	-0.8515020578141375	-0.4578146729951875	-0.6660129045197714	-0.2098803431324221	-0.10092021511536231	-0.17896018736898966
O14579	11316	0.021992982207827083	0.13512900679897655	-0.24128604234905104	-0.379253707044537	-0.10598463649332501	-0.23625049806345544	-0.32884514827986244	-0.13522092098573957	-0.09623972970441841	0.0746097852318659	0.14471871975797157	0.08513341177430434	-0.006905633359650665	-0.2414713747458599	-0.05668489561541534	0.02542192836245505	-0.10478396328181816	0.05520563123351252
O14593	8625	0.14820610616036056	0.5587769406588485	0.3924019946402595	-0.13073052912520033	0.33836764026339416	0.41153585741751364	0.14826226346928628	-0.17420495513151835	0.12345628391787855	-0.37304132908402643	-0.4036492310086146	-0.48873263342589723	-0.5369472422367707	-0.32104191619781375	-0.6880696895543039	-0.31849081255981915	-0.6707136200117105	-0.37914369254756863
O14617	8943	0.05052124909250466	0.08813184152532827	0.11605762231948269	0.030852018102514478	-0.00133819375690436	0.0623448586790083	0.06590823311935701	0.001778460490305278	0.08480907270754301	-0.23482849553436758	-0.24947618185574072	-0.19000459149167526	-0.04825616390861498	0.008020813170375618	-0.03393181671491163	-0.22375526385111755	-0.22826513740024623	-0.3329318922142903
O14618	9973	-0.07428149660808714	-0.06942344248741605	0.07737642801299849	-0.6991990353058775	-0.4773982578584466	-0.10162018894162728	-0.3069348427885661	-0.40934218378865417	-0.19923173893162627	0.35391851613324654	0.34189537104951384	0.054851987979500194	-0.2817215360839853	-0.06989312826602756	-0.23190940094610824	0.33569205813326164	0.3847444998865832	0.3042585863650764
O14646	1105	0.30862074972477416	0.3469619157265704	0.04717207137353974	0.40370569347143714	0.3984309914269204	0.020127660935344238	0.28112448880244933	0.2299724302841728	0.17283267189842988	-0.49367310787330076	-0.5058623721666784	-0.5911161084898495	0.4220831370661777	0.22084847289521292	0.2653975920642502	-0.3495398101054299	-0.14824628846534438	-0.2463453928056083
O14647	1106	0.33318928310706397	0.2506279910375824	0.04786290937151527	-0.3675029453700738	-0.5042235538045254	-0.04460834126416202	0.023829967855116152	-0.19042174395427303	0.04308888634034602	-0.19963153457705296	-0.20261728375857047	-0.3052757626137108	-0.06550546708054483	-0.09714096994265731	0.008594205131892352	-0.19696101137935074	-0.062341323438211305	-0.22433906585282415
O14656	1861	0.34774742516374957	0.10776955447575887	0.26134053094179954	0.38235583735530554	0.45581221910485326	0.06298904080609091	0.14461480909455382	0.377170100388442	-0.0910553825971796	-0.7174007716176778	-0.5254514939408566	-0.5426824276131832	0.7851849848091419	0.36807140314119735	0.6108632318772997	-0.4355756526125454	-0.2838365046924771	-0.38136086488979615
O14657	27348	0.12830264044453443	-0.1846498759469064	-0.0800121526025368	0.5770256367372255	0.5938919202809352	0.11331509081650282	0.30690109816004885	0.4618640318469378	-0.12906479355789102	0	0	0	0	0	0	0	0	0
O14672	102	-0.5454746395769874	-0.3809365991021707	-0.15791027124924817	-0.2750092568441076	-0.4831274476109151	0.10913824715052556	-0.4270247228421038	-0.20726124100045062	0.3499344383223928	0.27388796174508734	0.175798178293622	0.17356760052998155	0.40574349648272445	0.21245800093337763	0.2081601912751303	0.2032225426987857	-0.028127434585869082	0.1415957253085658
O14727	317	-0.4807232571821505	-0.2914876822374204	-0.38168154833768675	-0.2509162360963799	-0.4673143936956059	-0.46884878303850464	-0.23141142219022193	-0.30506296631785723	-0.304226555264826	0	0	0	0	0	0	0	0	0
O14733	5609	-0.11773023450798092	-0.0713829480837731	0.18368276159703179	0.04612382513833424	-0.4388821224183026	0.5581517835981131	0.020868461504809588	-0.3687936299247401	0.6327573908251765	0.036469034822827595	-0.13189720888820844	-0.08450797304822899	-0.3836632276851475	-0.13267966955446298	-0.41301080926150746	-0.28582189788953016	-0.2646780268833524	-0.20105417685192606
O14734	10005	0.33111903138309984	0.26618250098942653	0.2000583323601628	-0.1492347714073219	-0.0900064546253816	-0.2521513094325911	-0.2926556926562025	-0.1153788895555774	-0.42184984320346786	-0.30889443839319064	-0.1174654122635026	-0.12527401848132058	0.5195082825701114	0.29770385008283284	0.40276277130261917	-0.18852437175216963	-0.051331523662266676	-0.04345993991183761
O14737	9141	-0.20947158011182054	-0.10875949934831297	-0.8333766263415345	-1.0623652540665702	-0.5562884354738351	-1.5383071630426066	-1.035892267573681	-0.31216693305018417	-1.6055063956422266	0.8278930414664547	0.47345886374228385	0.7451217791102103	0.1976499107133023	-0.161803921643088	0.6597197684268394	0.4078675545820758	0.30134613027781043	0.5603783380890341
O14744	10419	-0.5816081175366818	-0.5758987246143192	-0.22469495098056136	-0.12702334699114814	-0.14923930768723537	-0.2593790770678943	-0.41077044495081516	-0.38539146219905085	-0.26065601657487036	0.16248212783776417	0.17529150045125164	0.16719148551376506	0.6762453804833619	0.7517222439130151	0.3941207099799051	0.36661016741686936	0.3912172044785436	0.3026743815314248
O14745	9368	0.07242490121417333	0.12581366948731443	-0.46426931486888456	-0.6503276132688782	-0.43032459346685314	-0.6934222159096564	-0.9416481672318344	-0.5854781689353725	-0.7870130997154838	0.7557061061000301	0.8300831198924286	0.6447933350245556	-0.2676828787453047	-0.22610664895204025	-0.274165414797757	0.10774517833725739	0.09359956963248806	0.025468201300579807
